# Columns: t (s), T_gam (MeV), T_nue (MeV), T_numu (MeV), mu_nue (MeV), mu_numu (MeV), z
 4.90956659e-02    3.87940854e+00    3.87935498e+00    3.87935498e+00   -4.74011938e-04  -4.74011938e-04    1.00019041e+00
 5.01725318e-02    3.83756691e+00    3.83751045e+00    3.83751045e+00   -4.86929840e-04  -4.86929840e-04    1.00019579e+00
 5.12493978e-02    3.79705133e+00    3.79699192e+00    3.79699192e+00   -4.99788804e-04  -4.99788804e-04    1.00020118e+00
 5.23262637e-02    3.75779324e+00    3.75773079e+00    3.75773079e+00   -5.12585412e-04  -5.12585412e-04    1.00020660e+00
 5.34031296e-02    3.71972890e+00    3.71966335e+00    3.71966335e+00   -5.25316531e-04  -5.25316531e-04    1.00021204e+00
 5.44799956e-02    3.68279903e+00    3.68273031e+00    3.68273031e+00   -5.37979413e-04  -5.37979413e-04    1.00021749e+00
 5.55568615e-02    3.64694839e+00    3.64687643e+00    3.64687643e+00   -5.50571580e-04  -5.50571580e-04    1.00022297e+00
 5.67785367e-02    3.60751841e+00    3.60744271e+00    3.60744271e+00   -5.64768503e-04  -5.64768503e-04    1.00022921e+00
 5.80002120e-02    3.56934116e+00    3.56926163e+00    3.56926163e+00   -5.78868299e-04  -5.78868299e-04    1.00023547e+00
 5.92218872e-02    3.53235169e+00    3.53226824e+00    3.53226824e+00   -5.92868197e-04  -5.92868197e-04    1.00024177e+00
 6.04435625e-02    3.49648967e+00    3.49640222e+00    3.49640222e+00   -6.06765775e-04  -6.06765775e-04    1.00024808e+00
 6.16652377e-02    3.46169897e+00    3.46160745e+00    3.46160745e+00   -6.20558871e-04  -6.20558871e-04    1.00025442e+00
 6.28869129e-02    3.42792731e+00    3.42783165e+00    3.42783165e+00   -6.34245540e-04  -6.34245540e-04    1.00026079e+00
 6.42726820e-02    3.39079148e+00    3.39069102e+00    3.39069102e+00   -6.49639606e-04  -6.49639606e-04    1.00026804e+00
 6.56584510e-02    3.35483793e+00    3.35473257e+00    3.35473257e+00   -6.64892407e-04  -6.64892407e-04    1.00027532e+00
 6.70442200e-02    3.32000523e+00    3.31989489e+00    3.31989489e+00   -6.80002146e-04  -6.80002146e-04    1.00028263e+00
 6.84299890e-02    3.28623635e+00    3.28612093e+00    3.28612093e+00   -6.94967326e-04  -6.94967326e-04    1.00028997e+00
 6.98157580e-02    3.25347824e+00    3.25335765e+00    3.25335765e+00   -7.09786717e-04  -7.09786717e-04    1.00029734e+00
 7.12015270e-02    3.22168146e+00    3.22155562e+00    3.22155562e+00   -7.24459341e-04  -7.24459341e-04    1.00030475e+00
 7.27742874e-02    3.18670056e+00    3.18656865e+00    3.18656865e+00   -7.40933103e-04  -7.40933103e-04    1.00031318e+00
 7.43470477e-02    3.15283596e+00    3.15269788e+00    3.15269788e+00   -7.57216117e-04  -7.57216117e-04    1.00032165e+00
 7.59198081e-02    3.12002954e+00    3.11988518e+00    3.11988518e+00   -7.73307948e-04  -7.73307948e-04    1.00033016e+00
 7.74925684e-02    3.08822732e+00    3.08807659e+00    3.08807659e+00   -7.89208444e-04  -7.89208444e-04    1.00033871e+00
 7.90653288e-02    3.05737912e+00    3.05722192e+00    3.05722192e+00   -8.04917714e-04  -8.04917714e-04    1.00034729e+00
 8.06380891e-02    3.02743819e+00    3.02727441e+00    3.02727441e+00   -8.20436098e-04  -8.20436098e-04    1.00035591e+00
 8.24233811e-02    2.99449562e+00    2.99432427e+00    2.99432427e+00   -8.37820915e-04  -8.37820915e-04    1.00036573e+00
 8.42086730e-02    2.96260668e+00    2.96242764e+00    2.96242764e+00   -8.54961586e-04  -8.54961586e-04    1.00037560e+00
 8.59939650e-02    2.93171639e+00    2.93152955e+00    2.93152955e+00   -8.71859487e-04  -8.71859487e-04    1.00038551e+00
 8.77792569e-02    2.90177372e+00    2.90157897e+00    2.90157897e+00   -8.88516233e-04  -8.88516233e-04    1.00039546e+00
 8.95645488e-02    2.87273120e+00    2.87252843e+00    2.87252843e+00   -9.04933656e-04  -9.04933656e-04    1.00040545e+00
 9.13498408e-02    2.84454463e+00    2.84433375e+00    2.84433375e+00   -9.21113772e-04  -9.21113772e-04    1.00041549e+00
 9.33773541e-02    2.81351972e+00    2.81329949e+00    2.81329949e+00   -9.39204128e-04  -9.39204128e-04    1.00042694e+00
 9.54048674e-02    2.78348956e+00    2.78325987e+00    2.78325987e+00   -9.56994646e-04  -9.56994646e-04    1.00043843e+00
 9.74323807e-02    2.75440213e+00    2.75416286e+00    2.75416286e+00   -9.74488938e-04  -9.74488938e-04    1.00044998e+00
 9.94598940e-02    2.72620913e+00    2.72596016e+00    2.72596016e+00   -9.91690780e-04  -9.91690780e-04    1.00046158e+00
 1.01487407e-01    2.69886566e+00    2.69860689e+00    2.69860689e+00   -1.00860409e-03  -1.00860409e-03    1.00047323e+00
 1.03514921e-01    2.67232991e+00    2.67206123e+00    2.67206123e+00   -1.02523290e-03  -1.02523290e-03    1.00048492e+00
 1.05818894e-01    2.64310698e+00    2.64282691e+00    2.64282691e+00   -1.04378900e-03  -1.04378900e-03    1.00049827e+00
 1.08122867e-01    2.61482363e+00    2.61453205e+00    2.61453205e+00   -1.06198920e-03  -1.06198920e-03    1.00051167e+00
 1.10426841e-01    2.58743058e+00    2.58712737e+00    2.58712737e+00   -1.07983973e-03  -1.07983973e-03    1.00052514e+00
 1.12730814e-01    2.56088211e+00    2.56056715e+00    2.56056715e+00   -1.09734687e-03  -1.09734687e-03    1.00053866e+00
 1.15034788e-01    2.53513571e+00    2.53480889e+00    2.53480889e+00   -1.11451695e-03  -1.11451695e-03    1.00055223e+00
 1.17338761e-01    2.51015180e+00    2.50981303e+00    2.50981303e+00   -1.13135630e-03  -1.13135630e-03    1.00056587e+00
 1.19957311e-01    2.48263574e+00    2.48228324e+00    2.48228324e+00   -1.15010129e-03  -1.15010129e-03    1.00058142e+00
 1.22575860e-01    2.45600669e+00    2.45564036e+00    2.45564036e+00   -1.16843646e-03  -1.16843646e-03    1.00059705e+00
 1.25194410e-01    2.43021803e+00    2.42983774e+00    2.42983774e+00   -1.18637096e-03  -1.18637096e-03    1.00061274e+00
 1.27812960e-01    2.40522648e+00    2.40483212e+00    2.40483212e+00   -1.20391386e-03  -1.20391386e-03    1.00062850e+00
 1.30431509e-01    2.38099183e+00    2.38058330e+00    2.38058330e+00   -1.22107412e-03  -1.22107412e-03    1.00064432e+00
 1.33050059e-01    2.35747664e+00    2.35705384e+00    2.35705384e+00   -1.23786058e-03  -1.23786058e-03    1.00066021e+00
