# SM with evolving differently nu_e and nu_mu
# QED thermal corrections with m_e and stats in the collision terms
# Neff        = 3.04391     
# Tgam/Tnu_e  = 1.39467     
# Tgam/Tnu_mu = 1.39657     
#T_gamma (MeV)T_gam/T_nue  T_gam/T_numu R_tot/T_gam^4 P_tot/T_gam^4
1.8725103E+00  1.000571    1.00073     3.5214089E+00  1.1699391E+00
1.8289249E+00  1.000619    1.000788    3.5207337E+00  1.1695358E+00
1.7863599E+00  1.00067     1.000849    3.5200182E+00  1.1691112E+00
1.7447916E+00  1.000725    1.000914    3.5192603E+00  1.1686643E+00
1.7041968E+00  1.000783    1.000983    3.5184579E+00  1.1681940E+00
1.6645530E+00  1.000846    1.001057    3.5176087E+00  1.1676993E+00
1.6258379E+00  1.000914    1.001135    3.5167101E+00  1.1671790E+00
1.5880300E+00  1.000985    1.001218    3.5157598E+00  1.1666319E+00
1.5511083E+00  1.001062    1.001307    3.5147550E+00  1.1660568E+00
1.5150521E+00  1.001144    1.001401    3.5136930E+00  1.1654524E+00
1.4798413E+00  1.001231    1.0015      3.5125711E+00  1.1648173E+00
1.4454563E+00  1.001324    1.001606    3.5113862E+00  1.1641502E+00
1.4118779E+00  1.001423    1.001718    3.5101352E+00  1.1634496E+00
1.3790874E+00  1.001528    1.001836    3.5088149E+00  1.1627140E+00
1.3470664E+00  1.001639    1.001961    3.5074220E+00  1.1619420E+00
1.3157971E+00  1.001758    1.002094    3.5059529E+00  1.1611319E+00
1.2852621E+00  1.001884    1.002234    3.5044041E+00  1.1602820E+00
1.2554442E+00  1.002018    1.002382    3.5027716E+00  1.1593907E+00
1.2263269E+00  1.00216     1.002538    3.5010517E+00  1.1584562E+00
1.1978940E+00  1.00231     1.002703    3.4992401E+00  1.1574766E+00
1.1701294E+00  1.002469    1.002877    3.4973327E+00  1.1564501E+00
1.1430177E+00  1.002638    1.00306     3.4953249E+00  1.1553746E+00
1.1165438E+00  1.002816    1.003254    3.4932121E+00  1.1542483E+00
1.0906929E+00  1.003005    1.003458    3.4909896E+00  1.1530691E+00
1.0654505E+00  1.003204    1.003672    3.4886524E+00  1.1518347E+00
1.0408026E+00  1.003414    1.003898    3.4861953E+00  1.1505430E+00
1.0167353E+00  1.003637    1.004136    3.4836130E+00  1.1491917E+00
9.9323516E-01  1.003871    1.004386    3.4808997E+00  1.1477785E+00
9.7028910E-01  1.004119    1.004649    3.4780499E+00  1.1463009E+00
9.4788425E-01  1.00438     1.004926    3.4750574E+00  1.1447565E+00
9.2600808E-01  1.004655    1.005217    3.4719161E+00  1.1431429E+00
9.0464836E-01  1.004944    1.005522    3.4686194E+00  1.1414572E+00
8.8379312E-01  1.005249    1.005843    3.4651608E+00  1.1396970E+00
8.6343069E-01  1.00557     1.00618     3.4615334E+00  1.1378595E+00
8.4354965E-01  1.005908    1.006533    3.4577299E+00  1.1359418E+00
8.2413888E-01  1.006263    1.006905    3.4537431E+00  1.1339412E+00
8.0518749E-01  1.006637    1.007294    3.4495653E+00  1.1318548E+00
7.8668485E-01  1.007029    1.007702    3.4451886E+00  1.1296795E+00
7.6862060E-01  1.007442    1.00813     3.4406050E+00  1.1274123E+00
7.5098458E-01  1.007875    1.008579    3.4358061E+00  1.1250503E+00
7.3376690E-01  1.008329    1.009049    3.4307834E+00  1.1225902E+00
7.1695788E-01  1.008806    1.009542    3.4255279E+00  1.1200289E+00
7.0054807E-01  1.009307    1.010058    3.4200306E+00  1.1173633E+00
6.8452825E-01  1.009832    1.010598    3.4142822E+00  1.1145901E+00
6.6888940E-01  1.010382    1.011163    3.4082732E+00  1.1117061E+00
6.5362271E-01  1.010958    1.011755    3.4019938E+00  1.1087079E+00
6.3871958E-01  1.011563    1.012374    3.3954341E+00  1.1055924E+00
6.2417159E-01  1.012195    1.013022    3.3885838E+00  1.1023562E+00
6.0997054E-01  1.012857    1.013699    3.3814325E+00  1.0989960E+00
5.9610840E-01  1.013551    1.014407    3.3739698E+00  1.0955087E+00
5.8257732E-01  1.014276    1.015146    3.3661848E+00  1.0918908E+00
5.6936965E-01  1.015034    1.015919    3.3580668E+00  1.0881392E+00
5.5647789E-01  1.015827    1.016727    3.3496046E+00  1.0842507E+00
5.4389472E-01  1.016656    1.01757     3.3407871E+00  1.0802223E+00
5.3161300E-01  1.017522    1.01845     3.3316032E+00  1.0760508E+00
5.1962572E-01  1.018427    1.019369    3.3220416E+00  1.0717332E+00
5.0792606E-01  1.019372    1.020327    3.3120909E+00  1.0672667E+00
4.9650733E-01  1.020358    1.021327    3.3017400E+00  1.0626485E+00
4.8536300E-01  1.021387    1.02237     3.2909775E+00  1.0578759E+00
4.7448668E-01  1.02246     1.023457    3.2797921E+00  1.0529464E+00
4.6387212E-01  1.02358     1.024589    3.2681730E+00  1.0478576E+00
4.5351322E-01  1.024746    1.025769    3.2561091E+00  1.0426074E+00
4.4340399E-01  1.025962    1.026998    3.2435896E+00  1.0371937E+00
4.3353861E-01  1.027229    1.028277    3.2306041E+00  1.0316146E+00
4.2391134E-01  1.028548    1.029609    3.2171425E+00  1.0258687E+00
4.1451659E-01  1.02992     1.030995    3.2031948E+00  1.0199544E+00
4.0534890E-01  1.031349    1.032436    3.1887516E+00  1.0138708E+00
3.9640290E-01  1.032835    1.033934    3.1738039E+00  1.0076168E+00
3.8767335E-01  1.03438     1.035491    3.1583432E+00  1.0011921E+00
3.7915512E-01  1.035985    1.037109    3.1423615E+00  9.9459627E-01
3.7084319E-01  1.037653    1.038789    3.1258516E+00  9.8782940E-01
3.6273264E-01  1.039385    1.040533    3.1088069E+00  9.8089187E-01
3.5481866E-01  1.041184    1.042343    3.0912215E+00  9.7378441E-01
3.4709652E-01  1.04305     1.044221    3.0730903E+00  9.6650812E-01
3.3956161E-01  1.044985    1.046168    3.0544092E+00  9.5906443E-01
3.3220940E-01  1.046991    1.048186    3.0351749E+00  9.5145520E-01
3.2503547E-01  1.049071    1.050277    3.0153851E+00  9.4368265E-01
3.1803547E-01  1.051224    1.052442    2.9950386E+00  9.3574942E-01
3.1120515E-01  1.053454    1.054683    2.9741353E+00  9.2765854E-01
3.0454035E-01  1.055762    1.057002    2.9526762E+00  9.1941347E-01
2.9803697E-01  1.058149    1.0594      2.9306635E+00  9.1101806E-01
2.9169102E-01  1.060617    1.061879    2.9081005E+00  9.0247660E-01
2.8549857E-01  1.063167    1.064441    2.8849922E+00  8.9379379E-01
2.7945579E-01  1.065801    1.067086    2.8613443E+00  8.8497473E-01
2.7355890E-01  1.068521    1.069816    2.8371645E+00  8.7602494E-01
2.6780421E-01  1.071327    1.072633    2.8124612E+00  8.6695034E-01
2.6218811E-01  1.074221    1.075537    2.7872447E+00  8.5775724E-01
2.5670704E-01  1.077204    1.078531    2.7615265E+00  8.4845232E-01
2.5135754E-01  1.080276    1.081614    2.7353194E+00  8.3904265E-01
2.4613619E-01  1.08344     1.084789    2.7086376E+00  8.2953562E-01
2.4103966E-01  1.086696    1.088056    2.6814970E+00  8.1993899E-01
2.3606467E-01  1.090045    1.091415    2.6539144E+00  8.1026080E-01
2.3120802E-01  1.093488    1.094868    2.6259082E+00  8.0050940E-01
2.2646657E-01  1.097024    1.098414    2.5974982E+00  7.9069341E-01
2.2183724E-01  1.100655    1.102056    2.5687052E+00  7.8082170E-01
2.1731702E-01  1.10438     1.105792    2.5395514E+00  7.7090333E-01
2.1290295E-01  1.108201    1.109622    2.5100601E+00  7.6094760E-01
2.0859213E-01  1.112116    1.113548    2.4802559E+00  7.5096394E-01
2.0438175E-01  1.116127    1.117569    2.4501642E+00  7.4096191E-01
2.0026902E-01  1.120232    1.121684    2.4198115E+00  7.3095122E-01
1.9625124E-01  1.12443     1.125893    2.3892254E+00  7.2094160E-01
1.9232574E-01  1.128723    1.130195    2.3584339E+00  7.1094287E-01
1.8848991E-01  1.133107    1.13459     2.3274662E+00  7.0096484E-01
1.8474123E-01  1.137583    1.139076    2.2963520E+00  6.9101732E-01
1.8107720E-01  1.142149    1.143652    2.2651215E+00  6.8111006E-01
1.7749538E-01  1.146804    1.148316    2.2338056E+00  6.7125277E-01
1.7399340E-01  1.151545    1.153068    2.2024355E+00  6.6145502E-01
1.7056892E-01  1.156372    1.157904    2.1710427E+00  6.5172629E-01
1.6721968E-01  1.161281    1.162823    2.1396591E+00  6.4207588E-01
1.6394344E-01  1.16627     1.167822    2.1083166E+00  6.3251291E-01
1.6073805E-01  1.171337    1.172898    2.0770471E+00  6.2304633E-01
1.5760137E-01  1.176478    1.178049    2.0458826E+00  6.1368482E-01
1.5453134E-01  1.181691    1.183272    2.0148552E+00  6.0443685E-01
1.5152593E-01  1.186971    1.188561    1.9839964E+00  5.9531063E-01
1.4858318E-01  1.192314    1.193914    1.9533378E+00  5.8631406E-01
1.4570116E-01  1.197717    1.199327    1.9229104E+00  5.7745477E-01
1.4287799E-01  1.203175    1.204795    1.8927449E+00  5.6874007E-01
1.4011185E-01  1.208684    1.210312    1.8628718E+00  5.6017695E-01
1.3740095E-01  1.214237    1.215875    1.8333206E+00  5.5177207E-01
1.3474357E-01  1.219829    1.221477    1.8041206E+00  5.4353175E-01
1.3213802E-01  1.225455    1.227112    1.7753002E+00  5.3546196E-01
1.2958265E-01  1.231109    1.232774    1.7468874E+00  5.2756832E-01
1.2707587E-01  1.236783    1.238458    1.7189092E+00  5.1985609E-01
1.2461614E-01  1.242471    1.244155    1.6913920E+00  5.1233015E-01
1.2220195E-01  1.248166    1.249858    1.6643613E+00  5.0499505E-01
1.1983184E-01  1.253859    1.25556     1.6378418E+00  4.9785494E-01
1.1750442E-01  1.259544    1.261254    1.6118573E+00  4.9091363E-01
1.1521833E-01  1.265211    1.26693     1.5864306E+00  4.8417455E-01
1.1297223E-01  1.270853    1.27258     1.5615837E+00  4.7764076E-01
1.1076489E-01  1.27646     1.278195    1.5373375E+00  4.7131496E-01
1.0859507E-01  1.282023    1.283766    1.5137119E+00  4.6519948E-01
1.0646162E-01  1.287533    1.289284    1.4907258E+00  4.5929627E-01
1.0436341E-01  1.29298     1.29474     1.4683968E+00  4.5360693E-01
1.0229939E-01  1.298355    1.300122    1.4467415E+00  4.4813268E-01
1.0026855E-01  1.303647    1.305422    1.4257754E+00  4.4287436E-01
9.8269941E-02  1.308847    1.31063     1.4055124E+00  4.3783244E-01
9.6302653E-02  1.313945    1.315735    1.3859655E+00  4.3300700E-01
9.4365853E-02  1.318931    1.320728    1.3671459E+00  4.2839775E-01
9.2458756E-02  1.323795    1.325598    1.3490636E+00  4.2400398E-01
9.0580642E-02  1.328528    1.330338    1.3317270E+00  4.1982458E-01
8.8730848E-02  1.33312     1.334937    1.3151426E+00  4.1585803E-01
8.6908777E-02  1.337563    1.339386    1.2993155E+00  4.1210238E-01
8.5113894E-02  1.341849    1.343677    1.2842486E+00  4.0855524E-01
8.3345726E-02  1.34597     1.347804    1.2699431E+00  4.0521380E-01
8.1603865E-02  1.349918    1.351758    1.2563978E+00  4.0207475E-01
7.9887966E-02  1.353689    1.355533    1.2436097E+00  3.9913434E-01
7.8197744E-02  1.357276    1.359126    1.2315731E+00  3.9638835E-01
7.6532975E-02  1.360676    1.36253     1.2202802E+00  3.9383208E-01
7.4893491E-02  1.363885    1.365744    1.2097206E+00  3.9146034E-01
7.3279179E-02  1.366902    1.368765    1.1998815E+00  3.8926751E-01
7.1689977E-02  1.369725    1.371592    1.1907475E+00  3.8724749E-01
7.0125863E-02  1.372356    1.374226    1.1823006E+00  3.8539376E-01
6.8586858E-02  1.374796    1.37667     1.1745207E+00  3.8369938E-01
6.7073014E-02  1.377048    1.378925    1.1673849E+00  3.8215708E-01
6.5584406E-02  1.379117    1.380996    1.1608683E+00  3.8075922E-01
6.4121128E-02  1.381007    1.382889    1.1549441E+00  3.7949792E-01
6.2683282E-02  1.382725    1.384609    1.1495835E+00  3.7836508E-01
6.1270975E-02  1.384278    1.386165    1.1447561E+00  3.7735245E-01
5.9884304E-02  1.385675    1.387563    1.1404306E+00  3.7645171E-01
5.8523356E-02  1.386924    1.388814    1.1365744E+00  3.7565452E-01
5.7188197E-02  1.388034    1.389926    1.1331548E+00  3.7495263E-01
5.5878867E-02  1.389016    1.390909    1.1301385E+00  3.7433792E-01
5.4595376E-02  1.389878    1.391773    1.1274926E+00  3.7380248E-01
5.3337698E-02  1.390632    1.392527    1.1251846E+00  3.7333867E-01
5.2105771E-02  1.391286    1.393182    1.1231829E+00  3.7293917E-01
5.0899494E-02  1.391851    1.393748    1.1214570E+00  3.7259705E-01
4.9718725E-02  1.392335    1.394233    1.1199777E+00  3.7230579E-01
4.8563283E-02  1.392748    1.394646    1.1187176E+00  3.7205931E-01
4.7432949E-02  1.393097    1.394996    1.1176506E+00  3.7185199E-01
4.6327468E-02  1.393391    1.39529     1.1167530E+00  3.7167869E-01
4.5246550E-02  1.393637    1.395536    1.1160027E+00  3.7153475E-01
4.4189873E-02  1.393841    1.39574     1.1153795E+00  3.7141595E-01
4.3157090E-02  1.394009    1.395909    1.1148654E+00  3.7131855E-01
4.2147827E-02  1.394147    1.396047    1.1144440E+00  3.7123922E-01
4.1161692E-02  1.394259    1.396159    1.1141012E+00  3.7117504E-01
4.0198274E-02  1.394349    1.39625     1.1138240E+00  3.7112348E-01
3.9257151E-02  1.394422    1.396322    1.1136017E+00  3.7108235E-01
3.8337887E-02  1.39448     1.39638     1.1134246E+00  3.7104978E-01
3.7440042E-02  1.394525    1.396426    1.1132845E+00  3.7102418E-01
3.6563168E-02  1.394561    1.396462    1.1131746E+00  3.7100420E-01
3.5706818E-02  1.394589    1.39649     1.1130891E+00  3.7098873E-01
3.4870543E-02  1.39461     1.396511    1.1130230E+00  3.7097684E-01
3.4053896E-02  1.394627    1.396528    1.1129723E+00  3.7096778E-01
3.3256434E-02  1.394639    1.39654     1.1129339E+00  3.7096093E-01
3.2477718E-02  1.394649    1.39655     1.1129049E+00  3.7095580E-01
3.1717316E-02  1.394656    1.396557    1.1128832E+00  3.7095198E-01
3.0974801E-02  1.394661    1.396562    1.1128671E+00  3.7094917E-01
3.0249756E-02  1.394665    1.396566    1.1128554E+00  3.7094712E-01
2.9541768E-02  1.394668    1.396568    1.1128468E+00  3.7094564E-01
2.8850435E-02  1.39467     1.39657     1.1128407E+00  3.7094457E-01
2.8175362E-02  1.394671    1.396572    1.1128363E+00  3.7094382E-01
2.7516165E-02  1.394672    1.396573    1.1128332E+00  3.7094329E-01
2.6872466E-02  1.394673    1.396574    1.1128310E+00  3.7094292E-01
2.6243897E-02  1.394673    1.396574    1.1128295E+00  3.7094266E-01
2.5630099E-02  1.394673    1.396574    1.1128285E+00  3.7094249E-01
2.5030721E-02  1.394674    1.396575    1.1128278E+00  3.7094237E-01
2.4445420E-02  1.394674    1.396575    1.1128273E+00  3.7094230E-01
2.3873861E-02  1.394674    1.396575    1.1128270E+00  3.7094225E-01
2.3315718E-02  1.394674    1.396575    1.1128268E+00  3.7094221E-01
2.2770674E-02  1.394674    1.396575    1.1128267E+00  3.7094219E-01
2.2238416E-02  1.394674    1.396575    1.1128266E+00  3.7094218E-01
2.1718642E-02  1.394674    1.396575    1.1128266E+00  3.7094217E-01
2.1211057E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
2.0715372E-02  1.394674    1.396575    1.1128265E+00  3.7094216E-01
